NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,LOC_CANDIDATE,LOC_RATIO,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,10,22,2,2,100,30,8,9,161,30,0.789473684210526,0,0,6,6,1,1,33,11,1,2,86,1,1,0.166666666666667,0.166666666666667,1,1,0.166666666666667,0.166666666666667,1,0.166666666666667,1,1,0.166666666666667,0.166666666666667,1,0.594594594594595,0.5,0.833333333333333
1,0,2,3,0,0,48,5,1,1,60,4,0.333333333333333,0,0,6,6,1,1,33,11,1,2,86,1,1,0.666666666666667,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0,1,0
0,0,2,7,2,0,23,4,0,2,36,10,0.263157894736842,0,0,10,22,2,2,94,30,8,9,159,1,1,0.6,0.2,0,0,0,0,1,0.4,1,0,0.2,0,1,0.216981132075472,0.8,1
0,0,2,3,2,0,21,4,0,2,23,10,0.263157894736842,0,0,10,22,2,2,94,30,8,9,159,1,1,0.2,0.2,0,0,0,0,1,0.2,0.333333333333333,0,0.2,0,0.194174757281553,0,1,0
0,0,2,7,2,0,29,6,0,2,50,10,0.285714285714286,0,0,7,24,1,1,85,27,4,10,151,1,1,0.6,0.4,0,0,0,0,1,0.4,1,0,0.2,0,1,0,0.8,0
0,0,7,24,1,1,88,27,4,10,152,27,0.84375,0,0,6,5,0,0,26,9,1,2,80,1,0.5,0.5,0.125,1,1,0.125,0.125,1,0.125,1,1,0.125,0.125,1,0.464285714285714,0.625,0.625
0,0,4,7,2,1,38,8,0,3,51,11,0.305555555555556,0,0,7,24,1,1,85,27,4,10,151,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.166666666666667,0.5,0,0.333333333333333,0,0.473684210526316,0.3,0.333333333333333,1
0,0,5,4,1,1,28,8,1,0,69,9,0.75,0,0,5,4,0,0,24,12,1,1,124,1,0,0.25,0,1,0,0.25,0,1,0.25,0.714285714285714,0,1,0,0.666666666666667,0,1,0
1,0,2,3,0,0,56,5,1,1,68,4,0.363636363636364,0,0,8,7,0,0,29,9,1,2,85,1,1,0.666666666666667,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0,1,0
0,0,2,17,3,3,77,29,7,5,92,18,0.5,1,0,8,14,1,5,79,33,3,8,127,1,1,0.428571428571429,0.428571428571429,1,1,0.142857142857143,0.142857142857143,1,0.285714285714286,0.222222222222222,0,0.142857142857143,0,1,0.30188679245283,0.285714285714286,0.428571428571429
0,0,2,17,3,3,77,29,7,5,92,18,0.5625,1,0,5,11,1,3,63,26,3,7,105,1,1,0.428571428571429,0.428571428571429,1,1,0.142857142857143,0.142857142857143,1,0.285714285714286,0.333333333333333,0,0.142857142857143,0,1,0.390243902439024,0.285714285714286,0.428571428571429
0,0,3,2,1,0,17,6,2,1,17,6,0.25,1,0,8,14,1,5,79,33,3,8,127,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.222222222222222,0.333333333333333,0.666666666666667,0.333333333333333,0.26530612244898,0.333333333333333,0.666666666666667
0,0,5,7,2,0,46,16,2,6,74,15,0.454545454545455,1,0,8,14,1,5,79,33,3,8,127,1,0,0.75,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.714285714285714,0.25,0.5
0,0,5,7,2,0,46,16,2,6,74,15,0.625,1,0,5,8,0,3,47,19,1,5,71,1,0,0.75,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.833333333333333,0.25,0.5
0,0,5,8,0,2,57,23,3,7,107,19,0.267605633802817,0,0,17,34,3,12,192,84,16,16,365,1,1,0.333333333333333,0.111111111111111,0.5,0.4,0.111111111111111,0.222222222222222,1,0.111111111111111,1,0.153846153846154,0.111111111111111,0.222222222222222,0.956521739130435,0.916666666666667,0.666666666666667,0.777777777777778
0,0,1,11,0,6,64,28,0,8,79,17,0.246376811594203,0,0,17,34,3,12,192,84,16,16,365,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.166666666666667,0,0.363636363636364,0.262135922330097,0.333333333333333,0.5
0,0,9,10,4,2,52,16,0,1,58,17,0.68,0,0,4,9,0,2,38,18,0,4,80,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.5,0,1,0.478260869565217,0.5,0.5
0,0,17,25,5,4,161,62,0,9,135,39,0.886363636363636,0,0,1,4,0,1,21,10,0,3,47,1,0.7,0.7,0.4,0,0,0,0,1,0.3,1,0,0.3,0,1,1,0.2,0.3
0,0,4,4,1,1,28,12,4,1,67,8,0.5,0,0,2,4,0,1,30,14,1,6,53,1,0,0.666666666666667,0,1,0,0.666666666666667,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0.923076923076923,0.666666666666667,1
0,0,8,22,11,0,129,40,3,9,237,40,0.727272727272727,0,0,11,17,3,0,66,21,1,2,135,1,0.2,0.666666666666667,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0.625,0.333333333333333,0.666666666666667,1,0.916666666666667,0.666666666666667,1
0,0,8,22,11,0,129,40,3,9,237,40,0.754716981132076,0,0,11,14,3,0,56,16,1,2,97,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0.625,0.333333333333333,0.666666666666667,1,0.956521739130435,0.666666666666667,1
0,0,3,5,1,2,20,7,2,1,22,8,0.615384615384615,0,0,3,5,0,1,25,11,1,3,53,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.4,0.333333333333333,0.333333333333333
0,0,6,6,0,0,39,11,0,6,65,15,0.3125,1,0,24,18,4,0,121,49,25,11,235,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.210526315789474,0.333333333333333,0.666666666666667,1,0.193181818181818,0.666666666666667,0.666666666666667
0,0,4,4,1,0,35,12,5,5,38,13,0.282608695652174,1,0,24,18,4,0,121,49,25,11,235,1,1,0.25,0.5,1,0.5,0.25,0.25,1,0.25,1,0.157894736842105,0.25,0.5,1,0.5,0.25,0.25
0,0,2,2,0,1,17,8,2,2,48,5,0.294117647058824,0,0,9,9,0,5,54,20,6,4,102,1,1,0.666666666666667,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,0.285714285714286,0,0.666666666666667,0,1,0,1,0
0,0,2,2,0,1,16,7,2,2,29,5,0.384615384615385,0,0,6,8,0,1,30,11,2,4,54,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.285714285714286,0,0.666666666666667,0,1,0.416666666666667,0.333333333333333,1
0,0,9,9,0,5,59,20,6,4,107,14,0.184210526315789,0,0,12,40,6,4,209,88,8,26,364,1,1,0.25,0.125,1,0.142857142857143,0.25,0.125,1,0.125,1,0.5,0.125,0.5,1,0.486842105263158,0.25,0.875
0,0,2,2,0,1,16,7,2,2,29,5,0.192307692307692,0,0,11,12,3,1,65,30,3,5,158,1,1,0.666666666666667,0.333333333333333,1,0.25,0.333333333333333,0.333333333333333,1,0.333333333333333,0.2,0,0.666666666666667,0,1,0.25,0.333333333333333,0.666666666666667
0,0,2,2,0,1,16,7,2,2,29,5,0.384615384615385,0,0,6,8,0,1,30,11,2,4,54,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.285714285714286,0,0.666666666666667,0,1,0.351351351351351,0.333333333333333,0.666666666666667
0,0,2,3,1,0,11,5,0,1,23,6,0.461538461538462,0,0,4,9,1,0,30,9,2,3,51,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.371428571428571,0.333333333333333,1
0,0,2,3,1,0,11,5,0,1,23,6,0.375,0,0,5,7,3,0,29,11,4,1,51,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.333333333333333,1
0,0,2,2,0,1,13,5,1,1,24,4,0.571428571428571,0,0,4,3,0,0,22,8,4,3,30,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.25,0.333333333333333,0.333333333333333,1,0.571428571428571,0.333333333333333,1
0,0,2,2,0,1,13,5,1,1,24,4,0.285714285714286,0,0,8,6,1,1,57,29,12,5,73,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.142857142857143,0.333333333333333,0.333333333333333,1,0.666666666666667,0.333333333333333,1
0,0,2,1,1,2,14,4,1,0,9,6,0.222222222222222,0,0,6,8,0,1,36,7,2,3,60,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.666666666666667,0,0.36,0,1,0
0,0,4,3,0,0,27,10,6,3,37,5,0.416666666666667,0,0,6,18,0,0,45,20,6,0,77,1,0.8,0.25,0.75,1,0,0.75,0,1,0.25,1,0,0.75,0,0.571428571428571,0.388888888888889,0.75,0.5
0,0,3,3,0,1,23,9,5,1,28,4,0.444444444444444,0,0,6,7,1,0,15,0,0,0,23,1,1,0.666666666666667,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0,0.666666666666667,0,1,0.733333333333333,0.333333333333333,0.666666666666667
0,0,9,9,1,0,41,14,6,2,75,12,0.235294117647059,0,0,8,28,2,0,98,34,5,7,173,1,1,0.285714285714286,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0.833333333333333,0.285714285714286,0.428571428571429,1,0.558139534883721,0.428571428571429,0.714285714285714
0,0,1,1,0,0,11,4,0,1,46,4,0.333333333333333,0,0,2,5,1,0,24,10,0,4,80,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,0.833333333333333,0,1,0
0,0,6,2,1,1,36,16,10,2,52,8,0.115942028985507,0,0,18,28,5,8,183,72,12,17,260,1,1,0.6,0.2,1,0.375,0.2,0.6,1,0.2,1,0.375,0.2,0.6,0.5,0.379310344827586,0.4,0.6
0,0,2,12,3,0,59,22,6,3,156,15,0.681818181818182,0,0,4,4,1,0,22,8,0,4,52,1,1,0.8,0.2,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0,1,0
0,0,6,12,4,5,71,28,6,5,128,26,0.787878787878788,0,0,11,8,1,0,37,15,13,1,68,1,1,0.2,0.2,1,0.333333333333333,0.2,0.4,1,0.2,1,0.357142857142857,0.2,0.4,0.959183673469388,0.369565217391304,0.6,0.6
0,0,4,3,2,2,39,15,6,4,64,14,0.538461538461538,0,0,4,5,2,0,29,11,3,5,59,1,1,0.25,0.25,1,0.5,0.25,0.25,1,0.25,1,0.5,0.25,0.5,1,0.703703703703704,0.25,0.75
0,0,4,5,2,0,33,11,3,5,61,14,0.736842105263158,0,0,5,7,0,0,24,7,3,1,48,1,1,0.6,0.2,1,0.5,0.2,0.2,1,0.2,0.5,0,0.6,0,1,0.888888888888889,0.2,1
0,0,1,3,0,0,12,4,1,1,22,4,0.125,0,0,4,15,5,4,83,33,4,7,140,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.25,0,0.333333333333333,0,0.175438596491228,0,1,0
0,0,9,6,3,3,54,13,9,1,54,15,0.348837209302326,0,0,19,20,6,4,107,28,9,4,149,1,1,0.8,0.6,1,0.6,0.6,0.6,1,0.2,1,0.272727272727273,0.6,0.6,1,0.5,0.6,0.6
0,0,4,3,0,1,22,8,3,2,40,7,0.368421052631579,0,0,11,12,2,0,49,13,5,3,93,1,1,0.75,0.5,1,0,0.5,0,1,0.25,1,0.375,0.25,0.75,0.53125,0,1,0
0,0,4,3,0,1,22,8,3,2,40,7,0.583333333333333,0,0,7,6,1,0,25,5,2,2,43,1,1,0.75,0.5,1,0,0.5,0,1,0.25,1,0.6,0.25,0.75,1,0.80952380952381,0.25,1
0,0,3,2,1,1,27,9,2,3,39,12,0.444444444444444,0,0,8,10,2,2,50,15,4,5,81,1,1,0.166666666666667,0.333333333333333,1,0,0.166666666666667,0,1,0.166666666666667,0.3,0,0.5,0,0.666666666666667,0.516666666666667,0.5,1
0,0,5,4,2,0,29,10,4,1,44,8,0.533333333333333,0,0,6,4,1,1,27,13,4,1,54,1,0,1,0,1,0,1,0,1,0.333333333333333,1,0.5,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1
0,0,6,5,3,0,39,13,5,1,52,11,0.611111111111111,0,0,6,4,1,1,27,13,4,1,54,1,1,0.75,0.25,1,1,0.75,0.25,1,0.25,1,0,0.25,0,1,0.527777777777778,0.25,1
0,0,6,5,3,0,39,13,5,1,52,11,0.785714285714286,0,0,3,3,0,0,14,7,1,1,31,1,1,0.75,0.25,1,1,0.75,0.25,1,0.25,1,0,0.25,0,1,0.703703703703704,0.25,1
0,0,8,21,1,2,73,29,4,5,177,21,0.552631578947368,0,0,3,13,2,3,64,29,0,5,170,1,0,0.125,0,1,0,0.125,0,1,0.125,1,0,0.125,0,1,0,0.125,0
0,0,8,21,1,2,73,29,4,5,177,21,0.466666666666667,0,0,4,16,3,3,84,44,4,9,168,1,1,0.25,0.125,1,0,0.125,0,1,0.125,1,0,0.125,0,1,0,0.125,0
0,0,12,70,15,11,329,122,0,36,562,107,0.930434782608696,0,0,7,7,1,0,33,10,5,1,50,1,0,0.307692307692308,0,0,0,0,0,1,0.076923076923077,1,0,0.153846153846154,0,1,0,0.538461538461538,0
0,0,1,2,0,0,18,7,1,3,35,6,0.428571428571429,0,0,7,7,1,0,33,10,5,1,50,1,1,0.4,0.2,0.333333333333333,0,0.2,0,1,0.2,0.142857142857143,0,0.2,0,1,1,1,0.4
0,0,1,3,1,0,13,3,0,1,30,6,0.461538461538462,0,0,6,5,2,0,28,10,4,1,49,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0.2,0,0.333333333333333,0,1,0,0.666666666666667,0
0,0,4,1,1,2,22,9,1,1,44,9,0.692307692307692,0,0,3,3,0,1,16,6,0,2,34,1,0,0.5,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.666666666666667,0.25,1
0,0,6,5,4,6,62,22,6,2,93,22,0.594594594594595,0,0,4,3,3,2,38,14,3,4,74,1,1,0.4,0.2,1,1,0.2,0.2,1,0.2,1,0,0.2,0,0.6,0.43421052631579,0.4,0.8
0,0,15,35,5,3,152,48,8,14,245,55,0.585106382978723,0,0,10,15,9,3,79,32,6,7,137,1,1,0.1,0.2,1,0.5,0.1,0.1,1,0.1,1,1,0.1,0.2,1,0,0.6,0
0,0,6,6,0,0,37,12,0,4,68,9,0.45,0,0,6,8,0,0,33,11,0,3,123,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0,1,1,0.333333333333333,0.666666666666667
0,0,15,12,0,1,76,20,1,6,186,26,0.702702702702703,0,0,6,8,0,0,33,11,0,3,123,1,1,0.1,0.1,1,0,0.1,0,1,0.1,1,0,0.2,0,1,1,0.2,0.2
0,0,1,10,4,2,76,31,2,13,132,30,0.810810810810811,0,0,3,6,0,0,34,10,1,4,50,1,1,0.166666666666667,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,0.5,0,0.166666666666667,0,1,0.888888888888889,0.333333333333333,0.333333333333333
0,0,2,8,0,0,35,13,2,6,98,8,0.363636363636364,0,0,4,8,1,0,49,22,0,8,144,1,1,0.142857142857143,0.142857142857143,1,0,0.142857142857143,0,1,0.142857142857143,1,0,0.142857142857143,0,1,0,1,0
6,0,11,29,1,0,102,32,14,1,173,21,0.173553719008264,5,0,99,74,11,13,469,152,76,21,506,1,0,0.9375,0,1,1,0.1875,0.0625,1,0.1875,1,0.12,0.0625,0.5625,0.25,0.107981220657277,0.0625,0.8125
3,0,5,11,4,0,64,22,4,7,96,23,0.186991869918699,5,0,99,74,11,13,469,152,76,21,506,1,1,0.461538461538462,0.230769230769231,1,0,0.076923076923077,0,1,0.076923076923077,0.333333333333333,0.057142857142857,0.076923076923077,0.230769230769231,0.333333333333333,0.313953488372093,0.076923076923077,0.538461538461538
1,0,7,2,2,3,43,13,7,1,67,15,0.681818181818182,0,0,3,5,2,1,34,12,2,1,69,1,1,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.333333333333333,1,0.333333333333333,1,0,0.666666666666667,0,1,0.789473684210526,0.666666666666667,1
0,0,2,2,1,1,17,5,0,1,30,6,0.056603773584906,5,0,99,74,11,13,469,152,76,21,506,1,1,0.666666666666667,0.666666666666667,0,0,0,0,1,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.010362694300518,0,0.666666666666667,0
0,0,2,5,0,0,22,7,2,1,35,7,0.109375,0,0,8,36,4,11,157,58,9,16,248,1,0.625,0.166666666666667,0.833333333333333,1,0.333333333333333,0.166666666666667,0.166666666666667,1,0.166666666666667,0.4,0,0.333333333333333,0,0.59375,0,1,0
0,0,3,4,0,0,14,5,0,2,31,5,0.357142857142857,0,0,3,5,2,0,41,15,0,2,90,1,1,0.5,0.25,0,0,0,0,1,0.25,1,0.5,0.25,0.25,1,0.666666666666667,0.25,0.5
0,0,2,2,1,3,27,12,1,4,28,12,0.75,0,0,3,6,0,0,23,10,0,3,70,1,1,0.2,0.4,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.230769230769231,0.2,0.4
1,0,1,6,0,0,29,7,1,2,89,10,0.555555555555556,0,0,1,4,1,0,16,6,0,3,55,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,0.857142857142857,0.671428571428571,0.666666666666667,1
0,0,4,4,3,4,37,16,4,1,24,13,0.295454545454546,0,0,23,17,6,1,112,35,17,7,112,1,0,0.833333333333333,0,1,0,0.166666666666667,0,1,0.166666666666667,0.153846153846154,0,0.666666666666667,0,0.242424242424242,0,0.666666666666667,0
0,0,13,23,6,5,148,49,7,13,185,47,0.94,0,0,7,5,0,4,25,6,6,0,27,1,0,0.285714285714286,0,1,1,0.142857142857143,0.142857142857143,1,0.142857142857143,1,0.583333333333333,0.142857142857143,0.142857142857143,1,0.605263157894737,0.714285714285714,0.428571428571429
0,0,16,42,5,5,203,69,8,10,364,39,0.6,1,0,10,16,2,6,104,36,4,9,143,1,0.888888888888889,0.25,0.25,1,0,0.083333333333333,0,1,0.25,1,0,0.25,0,1,1,0.083333333333333,0.25
0,0,10,9,1,1,66,20,10,5,62,16,0.592592592592593,0,0,15,12,0,2,66,22,13,4,83,1,1,0.333333333333333,0.333333333333333,1,0.666666666666667,0.333333333333333,0.666666666666667,1,0.333333333333333,0.454545454545455,0,0.666666666666667,0,0.730769230769231,0,0.666666666666667,0
0,0,0,7,0,2,75,28,0,6,56,19,0.365384615384615,0,0,3,17,1,0,127,48,0,20,64,1,1,0.333333333333333,0.166666666666667,0,0,0,0,1,0.166666666666667,0,0,0,0,1,1,0.333333333333333,0.5
0,0,4,39,0,0,77,26,0,0,188,14,0.318181818181818,0,0,13,53,0,0,154,43,5,17,165,1,0,1,0,0,0,0,0,1,0.076923076923077,1,0,0.307692307692308,0,0.571428571428571,0.444444444444444,0.307692307692308,0.307692307692308
0,0,2,24,0,4,74,25,0,9,107,20,0.714285714285714,0,0,16,23,0,0,65,23,15,1,89,1,1,0.571428571428571,0.5,0,0,0,0,1,0.357142857142857,1,0,0.142857142857143,0,1,1,0.142857142857143,0.714285714285714
0,0,2,24,0,4,74,25,0,9,107,20,0.740740740740741,0,0,5,15,0,0,44,11,4,1,33,1,1,0.571428571428571,0.5,0,0,0,0,1,0.357142857142857,1,0,0.142857142857143,0,1,0,0.928571428571429,0
0,0,11,21,0,1,63,4,3,1,28,4,0.307692307692308,0,0,1,12,0,0,40,11,2,6,23,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,0.666666666666667,0.666666666666667
0,0,2,4,0,0,36,8,0,4,35,9,0.692307692307692,0,0,9,4,0,4,25,7,7,0,37,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,1,0.333333333333333,1
0,0,4,19,0,0,46,9,1,2,46,5,0.151515151515152,0,0,4,55,0,4,139,43,0,7,142,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,1,0.25,0.25,1,1,0.25,0.25
0,0,1,11,0,0,33,8,0,5,28,7,0.7,0,0,6,6,0,0,19,6,3,1,39,1,1,0.333333333333333,0.166666666666667,0,0,0,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0,0.5,0
0,0,11,43,0,0,118,8,3,4,69,7,0.4375,0,0,3,7,0,0,33,7,0,4,25,1,1,0.166666666666667,0.333333333333333,1,0,0.166666666666667,0,1,0.166666666666667,1,1,0.166666666666667,0.166666666666667,1,0,0.333333333333333,0
0,0,7,22,0,0,85,10,2,7,27,9,0.692307692307692,0,0,2,5,0,0,18,4,0,3,24,1,1,0.125,0.125,1,0,0.125,0,1,0.125,1,1,0.125,0.125,1,1,0.125,0.125
0,0,7,19,0,0,61,7,2,5,21,7,0.636363636363636,0,0,2,5,0,0,18,4,0,3,24,1,0,0.166666666666667,0,1,0,0.166666666666667,0,1,0.166666666666667,1,1,0.166666666666667,0.166666666666667,1,1,0.166666666666667,0.166666666666667
0,0,3,5,0,0,56,10,0,8,30,12,0.705882352941176,0,0,3,8,0,0,59,6,0,4,32,1,0,0.090909090909091,0,0,0,0,0,1,0.090909090909091,0.666666666666667,0,0.181818181818182,0,1,0.769230769230769,0.181818181818182,0.363636363636364
0,0,1,1,0,0,23,5,0,5,3,7,0.636363636363636,0,0,2,9,0,0,19,6,0,2,27,1,0,0.166666666666667,0,0,0,0,0,1,0.166666666666667,0.5,0,0.166666666666667,0,0.4,0,0.166666666666667,0
0,0,9,23,0,1,79,11,3,8,38,12,0.4,0,0,2,18,0,0,66,23,0,12,77,1,0,0.090909090909091,0,1,0,0.090909090909091,0,1,0.090909090909091,1,1,0.090909090909091,0.090909090909091,1,1,0.181818181818182,0.181818181818182
0,0,9,23,0,1,79,11,3,8,38,12,0.428571428571429,0,0,2,16,0,0,62,21,0,12,71,1,0,0.090909090909091,0,1,0,0.090909090909091,0,1,0.090909090909091,1,1,0.090909090909091,0.090909090909091,1,1,0.181818181818182,0.181818181818182
0,0,0,4,0,1,26,10,0,6,15,9,0.692307692307692,0,0,2,9,0,0,19,6,0,2,27,1,0,0.375,0,0,0,0,0,1,0.125,0,0,0,0,1,1,0.375,0.25
0,0,0,4,0,1,26,10,0,6,15,9,0.45,0,0,2,7,0,0,61,15,0,10,23,1,0,0.375,0,0,0,0,0,1,0.125,0,0,0,0,1,1,0.375,0.25
0,0,25,25,0,0,126,9,4,1,90,7,0.2,0,0,73,45,0,0,417,76,48,9,244,1,0.333333333333333,0.166666666666667,0.166666666666667,1,0.333333333333333,0.166666666666667,0.166666666666667,1,0.666666666666667,1,0.2,0.666666666666667,0.833333333333333,1,0.2,0.666666666666667,0.833333333333333
0,0,6,28,0,0,70,10,1,6,31,9,0.375,0,0,8,20,0,0,66,22,4,9,90,1,0,0.125,0,1,0,0.125,0,1,0.125,1,1,0.125,0.125,1,0,0.25,0
0,0,6,28,0,0,70,10,1,6,31,9,0.375,0,0,8,20,0,0,66,22,4,9,90,1,0,0.125,0,1,0,0.125,0,1,0.125,1,1,0.125,0.125,1,0,0.25,0
0,0,7,24,0,0,53,11,1,2,63,5,0.625,0,0,3,4,0,0,24,5,0,2,26,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,1,0.25,0.25,1,1,0.25,0.25
0,0,7,20,0,0,49,12,3,2,61,5,0.208333333333333,0,0,5,19,0,0,79,26,0,14,94,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,1,0.25,0.5
0,0,7,20,0,0,49,12,3,2,61,5,0.333333333333333,0,0,13,19,0,0,71,15,2,3,89,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,1,0.25,0.5
0,0,5,2,0,1,28,10,4,3,17,7,0.7,0,0,9,4,0,3,20,4,4,0,23,1,1,0.25,0.5,1,1,0.5,0.25,1,0.25,1,0.571428571428571,0.25,0.75,1,0,0.5,0
0,0,14,28,1,0,76,13,7,1,52,8,0.615384615384615,0,0,6,10,0,0,32,7,2,2,42,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,1,1
0,0,14,28,1,0,76,13,7,1,52,8,0.533333333333333,0,0,8,12,0,0,52,12,2,4,52,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,1,1
0,0,7,18,0,0,42,8,1,2,34,5,0.172413793103448,0,0,4,45,0,4,123,39,0,7,106,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,1,0.25,0.25,1,1,0.25,0.25
0,0,7,18,0,0,42,8,1,2,34,5,0.416666666666667,0,0,2,14,0,0,35,7,0,4,23,1,1,0.25,0.5,1,0,0.25,0,1,0.25,1,1,0.25,0.25,1,1,0.25,0.5
0,0,2,7,0,0,23,8,0,3,45,9,0.5,0,0,8,12,0,0,38,8,0,6,56,1,1,0.375,0.125,0,0,0,0,1,0.125,1,0,0.125,0,1,0.8,0.125,1
0,0,10,5,2,6,102,46,12,2,125,17,0.607142857142857,0,0,2,7,0,0,59,23,4,7,69,1,1,0.666666666666667,0.333333333333333,1,1,0.111111111111111,0.111111111111111,1,0.111111111111111,1,0.9,0.111111111111111,0.666666666666667,1,0,0.111111111111111,0
0,0,2,4,0,0,15,5,0,1,28,6,0.6,0,0,6,17,0,0,37,5,1,4,49,1,0,0.8,0,0,0,0,0,1,0.2,1,0,0.2,0,0.842105263157895,0,1,0
0,0,4,4,2,0,24,8,3,2,71,9,0.529411764705882,0,0,9,9,2,0,34,15,4,1,129,1,0.5,0.333333333333333,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.3,0,0.666666666666667,0
0,0,4,4,2,0,24,8,3,2,71,9,0.529411764705882,0,0,9,9,2,0,34,15,4,1,129,1,0.5,0.333333333333333,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.3,0,0.666666666666667,0
0,0,0,1,0,0,8,3,0,2,42,4,0.133333333333333,0,0,12,14,4,0,92,33,8,9,187,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0,0.666666666666667,0
